40,40,0,3.6295540007,T = 40 mm
40,30,10,3.3081069586,
40,25,15,3.1546335561,
40,20,20,3.037327065,
40,15,25,2.8886065324,
40,10,30,2.7646205526,
40,0,40,2.5253347172,
