40,40,0,3.4584813268,
40,35,5,3.2980298683,
40,30,10,3.1453516925,T = 40 mm
40,25,15,2.9885052721,
40,20,20,2.8553585251,
40,15,25,2.7189789996,
40,10,30,2.593022703,
40,5,35,2.4674614428,
40,0,40,2.3313405334,
