60,60,0,2.5584875938,T = 60 mm
60,55,5,2.4443392371,
60,50,10,2.3210788979,
60,45,15,2.1724011277,
60,40,20,2.0419079654,
60,35,25,1.8814846205,
60,30,30,1.7467330324,
60,25,35,1.6194079857,
60,20,40,1.4980496987,
60,15,45,1.3758657719,
60,10,50,1.2591266929,
60,5,55,1.1246499655,
60,0,60,0.9928556081,
