30,30,0,3.4486510081,T = 30 mm
30,25,5,3.229486004,
30,20,10,3.0716639785,
30,15,15,2.9382159033,
30,10,20,2.7419147151,
30,5,25,2.5636664836,
30,0,30,2.44212371,
