40,40,0,2.7585760734,T = 40 mm
40,30,10,2.3704514042,
40,25,15,2.1882959466,
40,20,20,2.0506349704,
40,15,25,1.8707760095,
40,10,30,1.7259361725,
40,0,40,1.440958388,
