70,70,0,2.2910133688,T = 70 mm
70,65,5,2.0016141939,
70,60,10,1.8805377057,
70,55,15,1.75748714,
70,50,20,1.6238008542,
70,45,25,1.481384249,
70,40,30,1.3627378132,
70,35,35,1.1902113269,
70,30,40,1.095624957,
70,25,45,0.966113366,
70,20,50,0.8525824201,
70,15,55,0.735545516,
70,10,60,0.6176794938,
70,5,65,0.4897907744,
70,0,70,0.3657937399,
