30,30,0,3.9003696215,
30,25,5,3.7443338623,
30,20,10,3.6072545205,T = 30 mm
30,15,15,3.4604322877,
30,10,20,3.3263279612,
30,5,25,3.1700913387,
30,0,30,3.0298002695,
