40,40,0,3.7933573244,T = 40 mm
40,30,10,3.4809323497,
40,25,15,3.3307749174,
40,20,20,3.214784441,
40,15,25,3.0703758165,
40,10,30,2.9523027156,
40,0,40,2.7187424583,
