40,40,0,3.2946464068,T = 40 mm
40,30,10,2.9301265165,
40,25,15,2.7574750844,
40,20,20,2.6238419122,
40,15,25,2.4578779774,
40,10,30,2.3214068472,
40,0,40,2.0538789467,
