40,40,0,3.1338380283,T = 40 mm
40,30,10,2.7604619174,
40,25,15,2.5866893441,
40,20,20,2.4494875325,
40,15,25,2.2801934027,
40,10,30,2.141745425,
40,0,40,1.8673863337,
