50,50,0,3.0155938526,T = 50 mm
50,45,5,2.8748072558,
50,40,10,2.7481392679,
50,35,15,2.5815431332,
50,30,20,2.4457732028,
50,25,25,2.2821593699,
50,20,30,2.1490142204,
50,15,35,2.0530134095,
50,10,40,1.9057107558,
50,5,45,1.7903379779,
50,0,50,1.6578757662,
