30,30,0,3.6199228198,T = 30 mm
30,25,5,3.4057109895,
30,20,10,3.2498206287,
30,15,15,3.117816648,
30,10,20,2.9258461461,
30,5,25,2.7495576749,
30,0,30,2.6301428438,
